scraper_id;scraperUrl;name;photo;dob;dod;aged;nationality;activity;intro
1564480449-3330;https://prabook.com/web/search.html#pageNumber=337&nationality=United%20States&searchBy=text&id=;Maurice Harris Newmark;https://prabook.com/web/show-profile-photo-icon.jpg?id=1107893;March 3, 1859;July 5, 1929;70;United States;commissioner,director,director,mayor,mayor,writer,writer,vice president;Maurice Harris Newmark was a United States grocer and writer from Los Angeles, California. Upon his return from France, Newmark went to work for the H. Newmark Company. Up to 1885, the father had associated with Newmark as partners. Other ...
1564480870-5578;https://prabook.com/web/search.html#pageNumber=206&nationality=United%20States&searchBy=text&id=;William Lemke;https://prabook.com/web/show-profile-photo-icon.jpg?id=111;August 13, 1878;May 30, 1950;71;United States;congressman,politician;William Frederick Lemke was a United States politician, a Representative from North Dakota and unsuccessful third-party presidential candidate (1936). After graduation from Yale in 1905 William Lemke set up to law practicing at Fargo. From 1921 to ...
1564480960-6135;https://prabook.com/web/search.html#pageNumber=178&nationality=United%20States&searchBy=text&id=;Elizabeth Crosby;https://prabook.com/web/show-profile-photo-icon.jpg?id=1112243;October 25, 1888;July 28, 1983;94;United States;educator,neuroanatomist,neuroanatomist,scientist;Elizabeth Caroline Crosby was an American neuroanatomist and educator. She made an outstanding contributions to comparative and human neuroanatomy. Early in career Crosby taught zoology, mathematics, and Latin in the Petersburg high school, and ...
1564481142-7362;https://prabook.com/web/search.html#pageNumber=121&nationality=United%20States&searchBy=text&id=;Stephen Schwarzman;https://prabook.com/web/show-profile-photo-icon.jpg?id=1114015;February 14, 1947;NA;NA;United States;financier,business magnate;Stephen Allen Schwarzman is an American business magnate and financier. He is the chairman and CEO of the Blackstone Group, a global private equity and financial advisory firm he established in 1985 with former US Secretary of Commerce Pete Peterson.
1564480360-2770;https://prabook.com/web/search.html#pageNumber=365&nationality=United%20States&searchBy=text&id=;John Paulson;https://prabook.com/web/show-profile-photo-icon.jpg?id=1114017;December 14, 1955;NA;NA;United States;hedge fund manager;John Paulson is the boss of the investment fund Paulson & Co. founded in 1995. It’s thanks to subprime crisis that he has become famous. With a fortune amounted to $ 16 billion in 2011, he was ranked as 36th richest people in the world. Today, he is ...
1564480176-1895;https://prabook.com/web/search.html#pageNumber=416&nationality=United%20States&searchBy=text&id=;John Franklyn Mars;https://prabook.com/web/show-profile-photo-icon.jpg?id=1114027;October 15, 1935;NA;NA;United States;businessman;John Franklyn Mars (born October 15, 1935) is an American businessman. He is the current chairman of Mars, Incorporated He is the son of Forrest Mars, Sr., and grandson of Frank C. Mars, founders of the American candy company Mars, Incorporated. As a ...
1564481104-7115;https://prabook.com/web/search.html#pageNumber=133&nationality=United%20States&searchBy=text&id=;Ben Tinsley;https://prabook.com/web/show-profile-photo-icon.jpg?id=1114030;January 29, 1967;NA;NA;United States;director,journalist,journalist,musician,musician,newspaper reporter,newspaper reporter,writer,writer,poet;"Texas journalist Ben Tinsley debuts as a movie director in 2016 with ""HEART OF CHRISTMAS: The Secret History Of The Littlest Wiseman."" This independent film specifically focuses on the contributions of two millionaire benefactors, the late F. Howard ..."
1564480179-1915;https://prabook.com/web/search.html#pageNumber=415&nationality=United%20States&searchBy=text&id=;Donald Bren;https://prabook.com/web/show-profile-photo-icon.jpg?id=1114037;May 11, 1932;NA;NA;United States;businessman,philanthropist;Donald Bren, Chairman of the Board of the Irvine Company, has been deeply involved in California real estate as a master planner, master builder, and long-term investor for 50 years. A master planner and a long term investor within the real estate ...
1564480401-3042;https://prabook.com/web/search.html#pageNumber=352&nationality=United%20States&searchBy=text&id=;Peter Bournias;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121473;1954;NA;NA;United States;NA;Learn more about me through my website at www.bournias.net My career began in New York City and then became International after I moved to Athens Greece. I have worked for a few companies in the USA and in Greece but my real achievements emerged after ...
1564480401-3040;https://prabook.com/web/search.html#pageNumber=352&nationality=United%20States&searchBy=text&id=;Patrick Soon-Shiong;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121477;July 29, 1952;NA;NA;United States;businessman,professor,professor,researcher,researcher,surgeon;Patrick Soon-Shiong is a researcher, surgeon and businessman. He is also a professor at the University of California in Los Angeles. Shiong started his own foundation and medical institute. Shiong is currently the CEO and Chairman of Chan Soon-Shiong ...
1564481091-7036;https://prabook.com/web/search.html#pageNumber=137&nationality=United%20States&searchBy=text&id=;Alan Heeger;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121496;January 22, 1936;NA;NA;United States;physicist,professor,professor,nobel prize laureate in chemistry;Alan J. Heeger is the American chemist who, with Alan G. MacDiarmid and Shirakawa Hideki, won the Nobel Prize for Chemistry in 2000 for their discovery that certain plastics can be chemically modified to conduct electricity almost as readily as ...
1564479897-479;https://prabook.com/web/search.html#pageNumber=500&nationality=United%20States&searchBy=text&id=;Yonah Alexander;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121502;December 25, 1931;NA;NA;United States;lecturer,professor,professor,writer;Professor Yonah Alexander is a Member of the Board of Regents, Senior Fellow, and Director of International Center for Terrorism Studies at the Potomac Institute for Policy Studies. He is the Director of the Inter-University Center for Terrorism ...
1564480915-5852;https://prabook.com/web/search.html#pageNumber=192&nationality=United%20States&searchBy=text&id=;Sheldon Lee Glashow;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121503;December 5, 1932;NA;NA;United States;theoretical physicist;Sheldon Lee Glashow is an American physicist who received the Nobel Prize for Physics in 1979 for his work on the electroweak theory, which explains the unity of electromagnetism and the weak force. He is the author of around 300 research papers and ...
1564480456-3364;https://prabook.com/web/search.html#pageNumber=335&nationality=United%20States&searchBy=text&id=;Michael Douglas;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121504;September 25, 1944;NA;NA;United States;actor,producer;Michael Douglas is an American actor best known for his roles on TV's Streets of San Francisco and in the films Wall Street, Fatal Attraction and Wonder Boys. Douglas started his film career in the late 60s and early 70s appearing in little known ...
1564480895-5728;https://prabook.com/web/search.html#pageNumber=198&nationality=United%20States&searchBy=text&id=;Frederick Reines;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121507;March 16, 1918;August 26, 1998;80;United States;physicist,scientist;Frederick Reines was the American physicist, scientist. He is best known for his studies in the field of neutrino physics and the uncovering of the basic properties of this elusive particle. Reines began his career as a staff physicist in 1944 and ...
1564479897-483;https://prabook.com/web/search.html#pageNumber=500&nationality=United%20States&searchBy=text&id=;Alan Bersin;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121508;October 15, 1946;NA;NA;United States;vice president for the americas on the interpol executive committee,assistant secretary for international affairs,assistant secretary for international affairs,acting commissioner of united states customs and border protection (cbp);Alan Bersin is Commissioner of U.S. Customs and Border Protection (CBP). On March 27, 2010 acting Commissioner Bersin was appointed by President Barack Obama on March 27, 2010 as a recess appointment. At the 81st INTERPOL General Assembly that held in ...
1564480940-6008;https://prabook.com/web/search.html#pageNumber=184&nationality=United%20States&searchBy=text&id=;Jaden Smith;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121543;July 8, 1998;NA;NA;United States;actor,dancer,dancer,rapper;Jaden Smith is a movie actor, known for The Pursuit of Happyness (2006), The Karate Kid (2010) and After Earth (2013). In addition to being an actor he is also a dancer, songwriter and rapper who won an MTV award for his performance in The Pursuit of ...
1564480557-4016;https://prabook.com/web/search.html#pageNumber=304&nationality=United%20States&searchBy=text&id=;Gabe Newell;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121547;November 3, 1962;NA;NA;United States;game developer;Gabe Newell, often nicknamed Gaben, is the co-founder and managing director of video game developer Valve Corporation. As a prominent figure in the video gaming industry, Newell has developed a sizable reputation on the Internet for his controversial ...
1564480838-5374;https://prabook.com/web/search.html#pageNumber=216&nationality=United%20States&searchBy=text&id=;William Hawkins III;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121548;December 28, 1953;NA;NA;United States;american entrepreneur and founder of electronic arts,the 3do company and digital chocolate.;William M. ‘Trip' Hawkins was born on December 28, 1953 in Pasadena, California. Hawkins’ interest in games began in childhood—and so did his interest in business. While still a teenage student at Harvard University, he borrowed $5,000 from his father ...
1564480557-4021;https://prabook.com/web/search.html#pageNumber=304&nationality=United%20States&searchBy=text&id=;Eric Nelson;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121562;May 8, 1940;December 31, 1985;45;United States;actor,musician,musician,singer-songwriter;American singer and songwriter Ricky Nelson was an early teen idol who acted out his real-life childhood as the son of Ozzie Nelson and Harriet Nelson on the popular series, The Adventures of Ozzie and Harriet. He began to conclude each episode with a ...
1564480828-5302;https://prabook.com/web/search.html#pageNumber=219&nationality=United%20States&searchBy=text&id=;boy Franco;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121563;April 19, 1978;NA;NA;United States;actor,filmmaker,filmmaker,painter,painter,producer,producer,author;James Edward Franco is an American actor, film director, producer, screenwriter, author, painter, performance artist and instructor at New York University. After 15 months of training, he began auditioning in Los Angeles, and started professionally ...
1564480870-5563;https://prabook.com/web/search.html#pageNumber=206&nationality=United%20States&searchBy=text&id=;Larry King;https://prabook.com/web/show-profile-photo-icon.jpg?id=1121566;November 19, 1933;NA;NA;United States;actor,comedian,comedian,columnist,columnist,radio host,radio host,tv host,tv host,voice actor;Larry king is an American Television and radio interviewer, author, columnist, voice actor and comedian most known as the host of The Larry King Show on the radio and Larry King Live talk-show on TV, he is one of the most recognized broadcasters in ...
